customer_id,age,tenure_months,region,gender,plan_tier,num_products,primary_product,days_since_last_login,login_frequency_30d,feature_adoption_rate,product_changes_6m,mobile_app_user,monthly_spend_avg,monthly_spend_current,spend_trend,spend_volatility,num_txns_6m,sentiment_score,sentiment_trend,nps_score,complaint_count_6m,support_interactions_6m,escalated_support,contract_type,discount_applied,auto_renewal_enabled,referral_source,payment_failures_6m,churn
39328,23,5,APAC,Female,Standard,3,Illustrator,0,9,0.3961,1,0,22.83,19.2,-1,0.1012,27,50.2,-1,36,1,3,0,monthly,0,1,Paid,0,0
39329,54,1,APAC,Male,Standard,1,InDesign,2,12,0.3569,0,1,370.89,268.42,-1,0.6108,37,82.0,0,-30,0,1,0,annual,0,1,Paid,0,0
39330,46,47,US,Female,Premium,4,Photoshop,2,10,0.3417,1,1,497.58,486.76,0,0.0794,23,61.7,0,31,0,2,0,annual,0,1,Referral,0,0
39331,53,43,APAC,Female,Standard,1,Photoshop,2,26,0.3761,0,0,37.35,37.73,0,0.5909,27,69.4,-1,0,0,2,0,monthly,0,1,Paid,2,0
39332,38,17,EU,Female,Premium,1,Illustrator,1,9,0.6621,1,1,150.52,163.7,0,0.4036,28,69.6,1,39,0,1,0,annual,0,1,Paid,1,0
39333,55,2,US,Female,Premium,1,After Effects,4,12,0.3192,1,1,198.07,207.52,1,0.3401,27,33.7,1,-28,3,0,0,monthly,0,1,Organic,0,0
39334,43,120,EU,Female,Premium,1,Photoshop,1,10,0.1426,1,1,55.26,56.12,0,0.2294,30,54.8,-1,51,1,2,0,annual,0,1,Referral,1,0
39335,35,5,EU,Female,Premium,1,Audition,0,10,0.0933,0,1,202.34,241.34,1,0.431,32,59.5,1,23,1,2,0,monthly,0,1,Referral,0,0
39336,33,24,APAC,Male,Standard,3,InDesign,4,15,0.209,2,1,222.67,182.14,-1,0.2619,26,87.7,-1,13,0,2,0,annual,0,1,Organic,0,0
39337,18,11,APAC,Female,Premium,4,Illustrator,3,8,0.1478,0,0,85.71,85.05,0,0.0959,33,45.7,1,1,1,2,0,annual,0,1,Organic,1,0
39338,58,5,US,Female,Standard,2,Photoshop,3,19,0.0582,0,0,71.41,61.54,-1,0.0829,25,56.8,-1,22,0,0,0,annual,0,1,Referral,1,0
39339,56,25,US,Male,Standard,2,Illustrator,2,11,0.3832,1,1,31.8,32.98,0,0.186,28,64.7,-1,-33,0,2,0,monthly,0,1,Organic,0,0
39340,80,7,EU,Female,Premium,1,Premiere,0,14,0.5412,1,1,19.65,19.58,0,0.1455,22,84.5,-1,53,2,1,0,annual,0,1,Organic,0,0
39341,37,16,EU,Female,Premium,2,Photoshop,4,9,0.3533,1,0,270.82,267.72,0,0.136,23,53.5,1,4,0,1,1,annual,0,0,Organic,2,0
39342,32,33,EU,Male,Premium,3,Illustrator,6,9,0.1293,1,1,51.91,41.62,-1,0.3006,39,76.6,-1,26,0,1,1,annual,0,0,Social,0,0
39343,18,17,US,Female,Basic,5,InDesign,2,12,0.2875,0,0,184.95,227.8,1,0.5077,30,56.7,1,10,1,1,0,annual,1,0,Organic,0,0
39344,55,26,EU,Male,Basic,2,Photoshop,12,10,0.1935,1,1,90.81,95.65,0,0.216,29,81.1,-1,0,1,0,0,annual,0,1,Paid,2,0
39345,52,9,EU,Male,Basic,2,Premiere,4,18,0.0636,1,1,80.43,98.32,1,0.6728,28,100.0,1,81,0,3,0,annual,0,1,Organic,0,0
39346,63,42,APAC,Female,Premium,2,After Effects,4,19,0.0457,1,1,206.35,207.98,0,0.058,25,68.3,-1,25,0,0,0,monthly,1,1,Social,1,0
39347,29,36,US,Female,Basic,6,InDesign,4,14,0.3254,0,0,71.26,70.55,1,0.5594,29,77.7,1,82,0,3,0,annual,0,1,Organic,0,0
39348,52,42,EU,Female,Standard,1,Illustrator,16,13,0.3688,0,1,134.24,134.13,0,0.0755,26,74.0,1,23,0,1,0,monthly,0,1,Referral,0,0
39349,34,14,US,Male,Premium,5,After Effects,3,14,0.369,1,1,126.01,146.19,1,0.2171,27,79.9,0,6,2,2,0,monthly,0,1,Organic,0,0
39350,60,101,APAC,Female,Standard,2,Photoshop,19,13,0.4389,1,1,341.07,342.61,0,0.1246,33,69.4,0,-28,1,0,0,annual,0,1,Organic,0,0
39351,49,35,EU,Male,Standard,3,InDesign,3,13,0.1368,1,0,43.24,47.84,1,0.2504,19,57.7,1,-25,3,3,0,annual,0,1,Referral,0,0
39352,20,4,US,Male,Standard,3,Premiere,3,13,0.3727,0,0,413.56,484.33,1,0.1259,53,56.3,1,-30,1,1,0,monthly,0,1,Paid,1,0
39353,40,120,APAC,Male,Premium,1,After Effects,3,15,0.5429,1,0,158.01,160.44,0,0.1929,38,90.9,1,98,0,2,0,annual,0,1,Paid,0,0
39354,18,30,APAC,Female,Basic,3,Premiere,1,8,0.313,0,1,36.56,35.6,0,0.2857,25,47.4,0,28,0,1,1,annual,0,1,Organic,0,0
39355,25,43,LATAM,Female,Premium,2,Photoshop,1,15,0.3547,0,0,121.3,112.07,0,0.3253,39,44.2,-1,46,1,3,0,annual,0,1,Paid,0,0
39356,26,16,APAC,Female,Standard,1,Photoshop,6,12,0.1203,0,1,32.33,35.25,0,0.2942,28,67.2,0,66,0,1,0,annual,0,1,Referral,0,0
39357,33,21,US,Male,Basic,2,Photoshop,4,13,0.0258,1,0,160.48,156.9,0,0.1989,27,44.3,-1,13,3,3,0,annual,1,1,Paid,0,0
39358,38,47,APAC,Female,Basic,2,InDesign,3,19,0.4549,1,1,58.75,48.88,-1,0.3459,33,49.2,-1,-7,0,3,0,monthly,0,1,Referral,0,0
39359,44,72,US,Male,Standard,1,Photoshop,3,15,0.2889,1,1,85.35,79.25,-1,0.3234,37,76.3,0,-84,1,3,1,annual,0,1,Social,1,0
39360,43,116,APAC,Female,Premium,1,Photoshop,2,7,0.4086,0,1,81.82,85.67,0,0.5365,25,55.0,0,-31,1,5,1,annual,0,1,Paid,0,0
39361,41,120,LATAM,Female,Basic,1,After Effects,0,16,0.1848,2,1,106.62,104.1,0,0.132,24,61.5,0,53,0,1,0,annual,0,1,Organic,0,0
39362,46,32,LATAM,Male,Standard,3,Illustrator,8,9,0.1891,3,1,151.88,143.33,0,0.2154,30,64.3,1,-24,0,1,0,annual,0,1,Referral,0,0
39363,24,3,EU,Male,Premium,2,Photoshop,2,8,0.5469,0,0,21.58,18.12,-1,0.4167,27,84.8,0,24,1,2,0,annual,0,1,Referral,0,0
39364,43,31,LATAM,Female,Basic,3,Premiere,2,5,0.7196,1,1,211.85,239.01,1,0.1482,29,69.3,1,55,0,4,0,annual,0,0,Organic,0,0
39365,62,8,LATAM,Female,Premium,1,InDesign,0,9,0.2624,1,1,143.08,116.21,-1,0.239,27,72.4,0,-37,0,6,0,annual,0,1,Organic,0,0
39366,39,37,APAC,Female,Standard,2,Photoshop,7,11,0.4636,0,1,140.75,134.2,0,0.314,20,60.2,-1,-16,0,1,0,annual,0,1,Paid,1,0
39367,48,14,US,Male,Standard,1,After Effects,9,10,0.7181,1,1,69.71,83.53,1,0.1211,31,65.9,0,2,1,1,0,annual,0,1,Paid,0,0
39368,47,26,US,Male,Basic,4,Premiere,15,5,0.6524,1,0,332.92,333.04,0,0.131,35,94.6,1,58,0,1,0,annual,0,1,Social,0,0
39369,54,38,US,Male,Basic,1,Photoshop,10,8,0.5103,1,1,281.51,333.98,1,0.2716,28,67.2,1,-37,0,2,1,monthly,0,0,Organic,0,0
39370,46,86,EU,Male,Basic,6,After Effects,2,10,0.6339,0,1,54.87,51.42,0,0.1276,21,86.1,-1,89,1,3,0,annual,0,1,Paid,0,0
39371,53,56,EU,Female,Standard,3,After Effects,14,8,0.1524,0,1,93.02,73.84,-1,0.1562,29,48.7,0,-53,3,3,0,annual,0,1,Paid,0,0
39372,49,1,US,Male,Premium,5,Premiere,14,7,0.1789,2,0,253.61,204.43,-1,0.1155,29,39.4,0,25,1,2,0,monthly,0,1,Paid,0,0
39373,51,5,EU,Female,Premium,5,InDesign,7,7,0.094,0,1,53.96,54.61,0,0.344,30,75.2,0,47,0,3,0,monthly,0,1,Organic,2,0
39374,48,73,US,Male,Standard,6,Premiere,1,20,0.3413,0,1,27.06,33.4,1,0.4983,20,91.2,1,-64,1,2,0,annual,1,1,Paid,0,0
39375,27,48,US,Female,Standard,1,Photoshop,3,10,0.3279,0,0,189.2,187.49,0,0.125,31,64.7,-1,-73,2,0,0,annual,0,1,Referral,0,0
39376,25,5,US,Male,Basic,1,Photoshop,11,13,0.7523,1,1,47.66,42.7,-1,0.5147,24,89.9,-1,72,0,3,0,annual,0,0,Organic,0,0
39377,37,32,US,Male,Premium,2,After Effects,11,15,0.1722,1,1,495.37,487.87,0,0.1854,38,90.7,-1,-13,0,0,0,annual,0,1,Organic,0,0
39378,63,31,EU,Male,Standard,1,Photoshop,0,12,0.2954,1,0,78.13,84.44,1,0.197,35,52.6,0,5,1,1,0,monthly,1,1,Organic,0,1
39379,39,53,US,Male,Standard,4,After Effects,0,12,0.4607,1,1,86.79,88.37,0,0.4226,41,78.4,0,20,1,1,0,monthly,1,1,Paid,0,0
39380,46,60,EU,Female,Standard,3,Photoshop,8,10,0.2032,1,1,178.23,175.07,0,0.2401,27,73.6,-1,49,0,1,0,monthly,0,1,Paid,0,0
39381,18,40,APAC,Female,Premium,4,Premiere,5,9,0.5853,0,0,478.97,474.48,0,0.2823,31,100.0,1,-46,0,1,0,annual,1,1,Organic,1,0
39382,44,44,APAC,Female,Premium,3,InDesign,1,16,0.0444,0,0,154.47,136.03,-1,0.1238,24,13.7,-1,-6,0,2,1,monthly,1,1,Organic,0,1
39383,43,39,US,Female,Basic,4,Photoshop,24,8,0.2814,0,0,217.81,232.09,1,0.2013,36,9.1,0,-55,3,5,0,annual,0,1,Organic,0,1
39384,18,5,APAC,Male,Basic,1,Photoshop,2,11,0.7785,1,0,12.38,11.64,0,0.3797,25,55.9,1,27,0,1,1,monthly,0,0,Referral,0,0
39385,46,41,EU,Male,Basic,1,Photoshop,5,12,0.6433,0,1,83.4,85.04,0,0.2408,17,91.5,0,63,0,3,0,monthly,0,1,Organic,0,0
39386,18,22,US,Non-binary,Standard,1,InDesign,0,12,0.4002,0,1,67.59,77.7,1,0.0903,34,60.1,0,64,0,0,0,annual,0,1,Social,0,0
39387,31,120,US,Female,Standard,2,After Effects,13,10,0.6558,0,1,125.95,103.31,-1,0.4685,31,55.7,-1,40,0,1,1,annual,0,1,Paid,1,1
39388,55,44,EU,Male,Standard,4,Premiere,23,10,0.4128,1,1,88.45,93.42,0,0.2376,24,64.7,-1,4,0,1,0,monthly,1,1,Social,0,0
39389,44,16,LATAM,Male,Standard,3,Photoshop,5,8,0.2005,0,1,49.24,45.68,0,0.2543,26,73.4,0,-60,1,0,0,monthly,0,1,Social,0,0
39390,35,86,EU,Female,Premium,3,Audition,7,13,0.2211,0,1,287.59,359.96,1,0.2075,24,68.7,0,53,0,0,0,annual,0,1,Paid,0,0
39391,34,9,EU,Male,Premium,4,Premiere,8,15,0.1532,0,1,130.02,153.27,1,0.1325,22,49.4,1,-8,1,2,0,annual,0,1,Organic,0,0
39392,36,22,EU,Female,Basic,1,Photoshop,28,9,0.3098,1,0,29.6,24.17,-1,0.2473,28,77.0,-1,24,0,1,0,monthly,0,0,Organic,0,0
39393,44,2,US,Male,Premium,1,Photoshop,0,8,0.5206,1,1,102.87,102.2,0,0.0754,35,91.4,0,-9,0,1,0,annual,0,1,Paid,0,0
39394,25,35,US,Female,Premium,3,Illustrator,16,6,0.5759,0,1,42.28,39.8,-1,0.2402,26,53.8,0,27,1,4,0,monthly,0,1,Referral,0,0
39395,57,29,LATAM,Female,Standard,2,Photoshop,8,14,0.0696,0,1,431.6,548.07,1,0.3432,23,31.9,0,-17,1,3,0,monthly,0,1,Organic,0,1
39396,25,25,APAC,Female,Basic,3,InDesign,4,23,0.1857,0,1,47.23,47.01,0,0.1556,28,41.4,1,58,1,2,0,annual,0,1,Referral,0,0
39397,18,8,EU,Female,Basic,1,Photoshop,10,12,0.5545,1,0,142.94,127.37,-1,0.1813,29,65.7,0,50,0,1,0,annual,0,1,Referral,1,1
39398,55,24,EU,Male,Premium,3,Photoshop,6,11,0.2677,3,1,46.85,38.24,-1,0.0987,33,76.4,-1,19,0,2,0,annual,0,1,Organic,1,0
39399,35,22,US,Male,Premium,3,Premiere,27,7,0.483,0,0,156.03,157.02,0,0.0671,23,64.6,-1,53,1,2,0,monthly,1,1,Organic,0,1
39400,42,1,EU,Female,Basic,1,Premiere,0,10,0.2067,0,1,33.03,41.16,1,0.1783,29,73.6,-1,-12,0,1,1,annual,0,1,Organic,2,0
39401,51,6,LATAM,Male,Premium,2,Photoshop,0,18,0.3308,0,1,67.13,59.87,0,0.3463,33,78.2,1,7,1,2,0,annual,0,1,Social,0,0
39402,31,83,US,Female,Basic,2,Photoshop,1,12,0.2734,1,0,169.57,172.61,0,0.1793,29,71.0,-1,-45,2,0,1,annual,0,1,Paid,0,0
39403,43,56,EU,Male,Premium,1,InDesign,0,11,0.0938,1,1,260.35,237.41,-1,0.4667,23,68.5,-1,24,1,1,0,annual,0,1,Organic,0,0
39404,51,4,LATAM,Female,Premium,2,Illustrator,10,8,0.6837,1,0,32.4,31.48,0,0.2757,28,100.0,0,47,0,2,0,monthly,0,0,Organic,0,0
39405,65,120,APAC,Male,Basic,4,InDesign,13,7,0.1864,0,1,32.14,27.12,-1,0.0659,24,54.4,-1,42,0,2,1,annual,0,0,Organic,0,0
39406,34,22,APAC,Female,Standard,1,After Effects,8,12,0.3308,0,1,96.37,97.08,0,0.528,28,60.6,1,27,1,0,0,annual,1,1,Social,1,0
39407,35,49,EU,Female,Standard,3,Photoshop,1,13,0.5955,1,0,15.41,17.67,1,0.0729,34,57.8,1,89,0,1,0,annual,1,0,Organic,0,0
39408,49,28,LATAM,Male,Premium,1,InDesign,3,11,0.067,1,1,11.62,13.28,0,0.3625,30,53.7,1,6,0,2,0,annual,1,1,Organic,0,0
39409,44,52,LATAM,Male,Standard,1,After Effects,2,11,0.3641,1,1,111.59,108.41,0,0.1426,33,91.5,1,40,0,0,0,annual,0,1,Organic,0,0
39410,40,39,EU,Female,Premium,5,Illustrator,5,11,0.0816,1,0,118.51,121.18,0,0.1283,23,41.2,-1,-18,0,2,0,monthly,0,1,Referral,1,0
39411,64,2,APAC,Male,Standard,2,After Effects,4,12,0.4124,2,1,72.36,68.31,0,0.352,35,74.5,0,28,1,2,0,annual,0,1,Organic,0,0
39412,18,88,LATAM,Male,Standard,4,Photoshop,2,13,0.4639,2,0,70.18,70.04,0,0.2575,25,86.0,1,-13,0,2,0,annual,0,1,Social,0,0
39413,22,52,EU,Male,Premium,2,Illustrator,2,21,0.496,2,0,106.21,102.39,0,0.2638,27,46.2,-1,-64,1,1,0,monthly,0,1,Social,0,0
39414,18,9,US,Male,Basic,5,Premiere,16,8,0.3747,2,0,228.11,232.07,0,0.0536,39,45.2,0,18,0,2,0,annual,0,0,Referral,0,0
39415,58,9,US,Female,Standard,1,Photoshop,1,9,0.5188,1,0,199.51,216.49,1,0.1523,24,67.7,0,-39,0,1,0,monthly,0,1,Paid,1,0
39416,49,41,EU,Female,Basic,1,Premiere,6,6,0.3222,0,0,152.0,122.91,-1,0.3347,24,44.7,-1,46,0,0,0,annual,0,1,Paid,0,0
39417,22,43,US,Female,Standard,2,Audition,3,8,0.2934,1,1,83.26,98.54,1,0.1098,21,38.3,1,-15,1,3,1,annual,0,1,Organic,0,1
39418,40,3,EU,Male,Basic,4,InDesign,6,15,0.3764,1,0,34.81,40.44,1,0.2253,22,75.3,1,-17,0,3,0,annual,0,1,Paid,0,0
39419,41,84,US,Male,Standard,1,Illustrator,5,10,0.3091,2,1,160.71,135.99,-1,0.1451,37,26.4,-1,-52,2,2,0,annual,1,1,Referral,0,0
39420,18,49,LATAM,Female,Standard,1,Photoshop,2,11,0.2928,0,0,66.9,63.58,0,0.3357,33,39.9,1,-36,2,3,0,monthly,0,1,Paid,0,0
39421,44,120,EU,Male,Basic,6,Photoshop,3,16,0.3149,1,1,63.55,68.7,1,0.1797,27,21.5,1,-70,1,1,1,annual,0,1,Referral,0,0
39422,25,20,US,Female,Premium,4,Illustrator,7,13,0.1189,1,1,36.74,30.99,-1,0.2106,38,61.0,0,15,0,0,0,monthly,0,1,Paid,0,0
39423,51,3,APAC,Male,Standard,1,Premiere,4,13,0.0782,1,1,68.35,78.71,1,0.1233,29,69.0,1,60,0,2,0,monthly,0,1,Paid,3,0
39424,25,84,EU,Male,Premium,2,Premiere,10,6,0.1611,1,1,25.15,23.16,0,0.4072,30,47.2,-1,-15,1,2,0,annual,1,1,Organic,0,0
39425,45,60,EU,Male,Basic,3,Premiere,0,9,0.7073,4,1,68.15,69.22,0,0.0986,35,85.5,0,-28,0,1,0,annual,0,1,Referral,0,0
39426,60,1,APAC,Male,Basic,1,Photoshop,1,13,0.3412,0,1,26.35,26.51,0,0.2548,31,99.6,0,82,0,2,0,annual,0,1,Paid,0,0
39427,55,27,APAC,Male,Standard,2,Illustrator,0,7,0.2924,0,0,65.51,56.92,-1,0.2598,35,66.6,0,7,0,2,1,annual,0,1,Paid,0,1
39428,49,1,US,Male,Premium,3,InDesign,9,21,0.2708,2,1,212.85,265.07,1,0.334,33,61.8,0,-12,0,4,1,annual,0,1,Organic,0,0
39429,40,15,US,Female,Basic,5,After Effects,2,12,0.3284,1,1,71.37,76.42,1,0.5282,32,84.9,0,28,0,1,0,annual,0,1,Organic,1,0
39430,20,73,US,Male,Standard,4,Photoshop,8,6,0.2655,0,0,56.28,64.15,1,0.0538,27,27.5,0,42,1,1,0,monthly,0,1,Organic,0,0
39431,35,40,APAC,Female,Basic,2,Photoshop,6,20,0.3612,0,1,254.75,292.71,1,0.1142,32,45.3,1,8,1,3,1,annual,0,1,Social,0,0
39432,38,68,EU,Female,Premium,1,Illustrator,4,11,0.515,0,1,235.29,240.95,0,0.0629,34,59.5,1,30,0,2,0,annual,0,1,Referral,0,0
39433,37,29,US,Male,Premium,1,InDesign,0,14,0.6083,0,0,571.42,637.32,0,0.3877,30,38.3,0,32,2,1,0,annual,0,1,Paid,0,0
39434,20,53,EU,Male,Standard,2,Premiere,2,18,0.1805,1,0,68.43,79.84,1,0.1306,29,55.9,0,66,0,1,0,annual,0,1,Social,1,0
39435,48,23,EU,Female,Premium,1,Premiere,0,20,0.4557,1,1,161.42,164.18,0,0.128,33,63.8,0,53,0,4,0,annual,0,0,Paid,2,0
39436,25,25,EU,Female,Standard,3,After Effects,1,12,0.2484,1,1,17.46,17.64,0,0.2527,28,37.5,0,43,1,2,1,monthly,1,1,Social,0,1
39437,63,32,LATAM,Female,Standard,3,Photoshop,3,10,0.3272,0,1,62.9,78.5,1,0.2244,24,45.9,0,19,1,0,0,annual,0,1,Social,0,0
39438,44,5,APAC,Male,Standard,3,Photoshop,5,12,0.0764,1,0,77.01,79.73,0,0.1608,28,56.8,-1,-16,1,0,0,annual,0,1,Organic,0,0
39439,55,37,APAC,Male,Basic,4,Photoshop,3,12,0.0861,0,1,365.09,369.25,0,0.2578,29,87.6,-1,99,0,2,0,annual,0,1,Referral,1,0
39440,55,69,US,Female,Premium,2,InDesign,5,15,0.2181,2,1,58.5,63.73,1,0.2436,33,81.3,0,18,1,3,0,monthly,0,1,Paid,0,0
39441,71,6,LATAM,Male,Standard,3,Premiere,21,11,0.1851,0,0,483.11,489.39,0,0.0678,34,58.7,0,15,0,2,0,annual,0,1,Organic,0,0
39442,44,17,US,Male,Standard,4,Photoshop,3,11,0.2126,0,0,10.45,10.0,0,0.1752,28,85.3,0,79,0,5,0,annual,0,1,Referral,0,0
39443,36,91,EU,Female,Standard,3,After Effects,13,1,0.2964,0,0,254.68,255.13,0,0.5962,42,48.3,1,-21,3,1,0,annual,0,1,Organic,1,0
39444,36,13,US,Male,Standard,3,Illustrator,0,28,0.4882,4,1,302.99,278.6,0,0.2061,34,60.0,-1,34,1,2,0,annual,0,1,Referral,0,0
39445,62,74,EU,Male,Standard,3,InDesign,12,10,0.4599,4,1,29.62,26.59,-1,0.3862,24,45.2,1,34,2,1,0,annual,0,1,Paid,3,1
39446,23,36,LATAM,Female,Basic,1,Premiere,12,9,0.503,0,0,17.6,18.96,0,0.2972,30,78.6,1,28,2,0,0,annual,0,1,Organic,0,0
39447,29,66,US,Male,Standard,1,Premiere,0,14,0.2589,1,0,78.09,90.59,1,0.2494,35,68.7,0,-10,2,3,0,monthly,0,1,Referral,1,0
39448,45,5,US,Female,Basic,5,After Effects,2,9,0.2576,0,1,27.78,27.31,0,0.2603,30,72.8,1,2,2,3,0,monthly,0,1,Organic,1,0
39449,39,55,US,Female,Standard,3,Audition,0,16,0.79,1,1,241.65,242.45,0,0.0801,39,62.6,1,-12,2,1,0,monthly,0,1,Paid,0,0
39450,55,1,US,Male,Premium,5,InDesign,10,13,0.2085,0,0,44.13,49.86,1,0.0916,27,85.6,0,36,0,5,0,monthly,0,1,Paid,0,0
39451,23,18,APAC,Male,Basic,3,InDesign,24,8,0.1156,0,1,176.13,200.55,1,0.2382,29,66.0,1,9,0,1,0,monthly,0,1,Paid,0,0
39452,41,11,APAC,Female,Basic,4,Photoshop,33,3,0.1232,2,1,13.43,14.57,1,0.4147,28,35.9,1,27,1,2,0,annual,0,1,Referral,0,0
39453,39,36,APAC,Male,Standard,5,Photoshop,8,16,0.1392,0,1,192.92,170.14,0,0.4002,33,63.7,0,41,0,1,0,monthly,0,1,Paid,0,0
39454,26,52,US,Female,Standard,1,Illustrator,54,3,0.2759,2,0,166.1,170.14,0,0.3002,31,64.0,1,-28,0,3,0,monthly,1,1,Organic,1,0
39455,54,15,EU,Male,Standard,1,InDesign,0,23,0.2824,0,1,45.55,46.23,0,0.2761,29,74.6,-1,-2,0,0,0,annual,0,1,Paid,1,0
39456,40,65,EU,Male,Standard,2,Photoshop,10,7,0.2028,2,0,281.25,324.31,1,0.0615,36,82.8,0,75,1,1,0,annual,0,1,Paid,0,0
39457,40,28,EU,Male,Premium,1,Photoshop,3,14,0.326,0,1,37.25,43.08,1,0.0819,33,81.1,1,84,0,2,0,annual,0,0,Paid,1,0
39458,30,50,EU,Female,Premium,4,Premiere,6,9,0.4445,1,0,50.41,56.18,1,0.2643,28,88.0,0,35,0,0,0,monthly,1,1,Referral,0,0
39459,36,46,EU,Male,Standard,1,Illustrator,1,12,0.2691,2,1,85.0,104.33,1,0.2541,35,50.8,1,-79,1,0,1,annual,0,1,Paid,0,0
39460,27,5,US,Female,Standard,5,Premiere,7,8,0.3577,1,1,237.57,265.44,1,0.2393,33,55.6,0,-12,1,0,0,monthly,0,1,Paid,1,0
39461,54,47,LATAM,Male,Standard,3,Photoshop,2,13,0.2234,0,0,94.47,94.88,0,0.5051,25,74.1,-1,36,0,5,0,monthly,0,1,Paid,1,0
39462,56,63,EU,Male,Standard,2,Illustrator,16,10,0.1969,0,1,159.24,154.4,0,0.0834,30,50.7,0,29,0,1,0,annual,0,0,Paid,1,0
39463,65,1,APAC,Female,Premium,4,InDesign,11,7,0.3507,1,0,174.19,164.37,0,0.3402,37,68.2,-1,43,0,2,0,annual,0,1,Organic,0,0
39464,48,6,US,Female,Standard,1,InDesign,1,14,0.3869,2,0,191.59,226.84,1,0.2513,28,62.1,1,-40,2,3,0,monthly,0,1,Social,0,0
39465,37,26,EU,Male,Standard,3,Photoshop,1,11,0.3926,0,1,89.01,89.87,0,0.0957,24,94.2,0,-84,0,1,1,annual,1,1,Social,0,0
39466,35,2,US,Female,Premium,3,Photoshop,21,9,0.4123,0,1,480.38,454.59,0,0.1184,33,79.4,0,-34,0,4,0,annual,0,1,Organic,0,0
39467,48,16,APAC,Male,Premium,1,Illustrator,6,12,0.1761,0,0,106.86,105.74,0,0.2011,35,61.9,0,71,1,1,0,monthly,0,1,Paid,1,0
39468,44,65,EU,Male,Premium,1,Photoshop,2,13,0.2658,1,0,227.18,182.74,-1,0.318,40,87.2,-1,34,1,3,0,monthly,0,1,Paid,1,0
39469,39,3,US,Female,Premium,1,Photoshop,0,17,0.6539,0,1,279.38,308.07,0,0.2794,28,68.8,-1,7,0,1,0,annual,0,1,Paid,0,0
39470,38,5,EU,Female,Premium,5,InDesign,12,13,0.5844,1,0,88.78,90.26,0,0.1101,33,90.7,-1,22,0,1,0,monthly,0,1,Organic,0,0
39471,58,4,EU,Female,Premium,1,Illustrator,0,13,0.5198,1,0,218.54,218.98,0,0.1109,38,86.0,-1,66,0,1,0,annual,0,1,Organic,0,0
39472,35,28,APAC,Female,Premium,1,Premiere,3,14,0.3631,0,0,24.14,20.31,-1,0.0858,29,64.4,-1,10,1,1,0,annual,1,1,Referral,0,0
39473,60,13,US,Non-binary,Standard,2,Premiere,0,11,0.2301,1,1,55.73,57.0,0,0.2133,27,55.5,-1,27,0,1,0,monthly,1,1,Organic,1,1
39474,44,61,US,Female,Standard,3,Illustrator,2,14,0.0836,2,1,261.21,211.96,-1,0.2154,34,57.7,1,64,0,1,0,annual,0,1,Organic,0,0
39475,36,31,US,Non-binary,Basic,1,Premiere,1,10,0.3801,3,1,215.71,220.24,0,0.1116,34,56.2,1,68,0,2,0,annual,0,1,Referral,0,0
39476,31,39,US,Female,Basic,5,Photoshop,5,10,0.3016,0,0,11.16,11.43,0,0.1086,39,85.3,0,18,0,1,0,annual,0,1,Referral,1,0
39477,39,13,US,Male,Basic,2,Illustrator,1,5,0.4847,1,1,238.39,203.15,-1,0.1364,36,47.5,0,15,2,3,0,annual,0,1,Referral,0,1
39478,49,24,US,Non-binary,Basic,6,Photoshop,3,11,0.1291,0,0,309.28,317.06,0,0.1263,28,20.0,1,-40,0,5,1,annual,0,1,Referral,1,1
39479,36,16,US,Female,Basic,3,Audition,2,15,0.1287,1,0,123.5,141.52,1,0.3937,40,61.3,1,53,0,2,0,annual,0,0,Referral,0,0
39480,53,24,US,Male,Standard,1,Photoshop,0,13,0.5205,0,1,15.51,15.38,0,0.1295,34,83.1,0,-20,0,2,0,monthly,0,1,Referral,0,0
39481,36,41,EU,Male,Standard,1,Premiere,37,4,0.2959,0,0,322.62,314.4,0,0.2987,29,78.1,-1,28,0,1,0,monthly,0,1,Referral,1,1
39482,40,21,US,Male,Standard,1,Audition,5,5,0.4147,0,0,118.05,138.53,1,0.2961,25,85.8,0,-10,0,0,0,annual,1,1,Organic,0,0
39483,23,2,LATAM,Female,Premium,2,Illustrator,0,16,0.3367,2,1,74.29,71.64,0,0.1758,34,52.1,1,-87,0,4,1,annual,0,0,Paid,0,0
39484,49,16,US,Male,Standard,2,Premiere,9,15,0.2175,1,1,75.25,69.06,0,0.2886,32,66.1,-1,36,0,2,0,annual,1,1,Referral,0,0
39485,38,78,EU,Male,Basic,1,Illustrator,7,10,0.0649,1,1,148.1,151.47,0,0.2878,34,66.8,1,20,2,4,1,annual,0,1,Referral,0,0
39486,64,62,US,Female,Premium,2,Photoshop,1,13,0.3831,2,0,93.04,105.51,1,0.1472,27,63.3,0,18,0,4,0,annual,0,1,Paid,0,0
39487,51,64,US,Male,Basic,2,Photoshop,2,9,0.1112,1,0,26.71,29.69,1,0.304,26,19.5,1,-14,0,2,1,annual,0,0,Social,1,1
39488,43,7,US,Male,Standard,6,InDesign,4,12,0.4156,0,0,97.19,81.68,-1,0.6016,29,51.3,-1,-46,1,1,0,annual,0,1,Referral,0,0
39489,59,2,EU,Female,Premium,2,Illustrator,7,8,0.6162,1,1,147.33,151.95,0,0.2251,31,61.9,0,41,0,2,0,monthly,0,1,Referral,0,1
39490,47,60,LATAM,Male,Basic,1,Photoshop,3,14,0.5466,0,1,146.05,162.45,1,0.2949,32,72.6,1,39,1,2,1,annual,0,1,Social,0,0
